Id,SalePrice
2241,152747.89
2242,123956.92
2243,131931.06
2244,94149.11
2245,102601.46
2246,150267.33
2247,116593.41
2248,133991.64
2249,131033.65
2250,121046.3
2251,127072.07
2252,177097.45
2253,159569.2
2254,184444.02
2255,193875.12
2256,178991.84
2257,220235.03
2258,174012.9
2259,178652.14
2260,133266.58
2261,167221.72
2262,192765.8
2263,317233.56
2264,473970.25
2265,193356.53
2266,269078.1
2267,385730.44
2268,347792.03
2269,158849.66
2270,176267.47
2271,218549.28
2272,182075.0
2273,160033.31
2274,172547.6
2275,174361.27
2276,185936.72
2277,174586.08
2278,164997.02
2279,127210.875
2280,131326.33
2281,169695.44
2282,170104.72
2283,94285.055
2284,112612.29
2285,149245.25
2286,123849.03
2287,334547.8
2288,281528.62
2289,366965.12
2290,456351.7
2291,308415.0
2292,434964.28
2293,418761.75
2294,453643.34
2295,455877.8
2296,311533.4
2297,258311.45
2298,344204.53
2299,411811.9
2300,328756.47
2301,231442.94
2302,212491.19
2303,329263.2
2304,266292.06
2305,169977.23
2306,170145.25
2307,169652.08
2308,211964.62
2309,275294.44
2310,229324.88
2311,168294.48
2312,178332.72
2313,179108.69
2314,164353.11
2315,177204.55
2316,190812.19
2317,163658.19
2318,174229.2
2319,178289.28
2320,187769.45
2321,265810.88
2322,179728.75
2323,181969.47
2324,171853.62
2325,210068.06
2326,170693.16
2327,220055.23
2328,221208.44
2329,174448.02
2330,176219.17
2331,369832.0
2332,451054.28
2333,335694.84
2334,253137.94
2335,251108.56
2336,301480.2
2337,208371.7
2338,238047.72
2339,243196.0
2340,366888.03
2341,174383.95
2342,235360.89
2343,217033.64
2344,267250.4
2345,256026.38
2346,223721.84
2347,193862.08
2348,255765.64
2349,154920.75
2350,245110.45
2351,255182.89
2352,283490.47
2353,245662.39
2354,159137.0
2355,186198.3
2356,149149.72
2357,205214.05
2358,204481.36
2359,141779.69
2360,130860.2
2361,132668.36
2362,208739.44
2363,125084.57
2364,134603.69
2365,215190.28
2366,178451.14
2367,248022.44
2368,194793.89
2369,225175.92
2370,177264.48
2371,172012.75
2372,184825.8
2373,272930.56
2374,307838.28
2375,265060.94
2376,270768.34
2377,297894.06
2378,142036.1
2379,204511.25
2380,144377.53
2381,164070.94
2382,223003.02
2383,212653.4
2384,266185.88
2385,144154.92
2386,135656.58
2387,145729.25
2388,112392.63
2389,127804.016
2390,148978.95
2391,131082.7
2392,130581.83
2393,169681.47
2394,132065.53
2395,203405.81
2396,152862.11
2397,199337.12
2398,123881.48
2399,58237.203
2400,31316.45
2401,95869.25
2402,149698.06
2403,139836.53
2404,145914.58
2405,152729.39
2406,131742.89
2407,123154.32
2408,147083.69
2409,132439.92
2410,175218.28
2411,118007.25
2412,152130.03
2413,123646.086
2414,143175.03
2415,124141.4
2416,117605.99
2417,129826.65
2418,132028.0
2419,126702.484
2420,116025.984
2421,156371.45
2422,116843.0
2423,111095.97
2424,154233.84
2425,211712.05
2426,121726.3
2427,126981.14
2428,170167.28
2429,119464.6
2430,135198.66
2431,94050.79
2432,133385.45
2433,134089.47
2434,129745.43
2435,146462.25
2436,112700.2
2437,117969.49
2438,122090.85
2439,105285.414
2440,108890.66
2441,85660.766
2442,86647.3
2443,119951.336
2444,111794.36
2445,83319.15
2446,129612.766
2447,170932.8
2448,150769.66
2449,107412.164
2450,126871.31
2451,118309.72
2452,248360.67
2453,117155.984
2454,119110.71
2455,115934.24
2456,136954.42
2457,127648.414
2458,106776.55
2459,111063.41
2460,141107.75
2461,121730.07
2462,147034.89
2463,114039.67
2464,151859.75
2465,119842.09
2466,114306.37
2467,128580.266
2468,86161.6
2469,70988.836
2470,201557.8
2471,216968.98
2472,169809.34
2473,118188.5
2474,134297.02
2475,192566.81
2476,108656.375
2477,133694.3
2478,163630.42
2479,85001.91
2480,144408.69
2481,113621.945
2482,134542.08
2483,122681.11
2484,117164.33
2485,139386.56
2486,122211.81
2487,221105.05
2488,151450.64
2489,154878.9
2490,144821.8
2491,90502.99
2492,187274.17
2493,159392.27
2494,151026.98
2495,120318.86
2496,245422.05
2497,142399.1
2498,114850.31
2499,88914.766
2500,143801.03
2501,130592.766
2502,136325.27
2503,84845.76
2504,183685.33
2505,232433.94
2506,277781.0
2507,330137.62
2508,275534.44
2509,215626.72
2510,222624.83
2511,187746.66
2512,228514.12
2513,213280.53
2514,310122.97
2515,152924.19
2516,151093.16
2517,157134.83
2518,159729.62
2519,230371.9
2520,220690.55
2521,190867.06
2522,206069.4
2523,123231.55
2524,134680.23
2525,141525.27
2526,133877.47
2527,115729.0
2528,130390.78
2529,122389.31
2530,122425.4
2531,237706.48
2532,215174.11
2533,205521.72
2534,245808.88
2535,331618.56
2536,271462.1
2537,264467.2
2538,179730.56
2539,174804.47
2540,172413.84
2541,194948.19
2542,156424.31
2543,138630.7
2544,138820.92
2545,120694.85
2546,151090.25
2547,136857.39
2548,159638.44
2549,151340.75
2550,185699.42
2551,137181.98
2552,125161.84
2553,70182.875
2554,101578.99
2555,111420.164
2556,84496.734
2557,100657.11
2558,132100.88
2559,139381.8
2560,135545.44
2561,129833.42
2562,153393.84
2563,149289.31
2564,181143.81
2565,154520.47
2566,172456.52
2567,126750.46
2568,194086.3
2569,192876.88
2570,130076.03
2571,204472.45
2572,152730.52
2573,234001.38
2574,358934.22
2575,118656.414
2576,142166.84
2577,174312.28
2578,89613.04
2579,51138.688
2580,151505.66
2581,130997.49
2582,115686.516
2583,250946.53
2584,174627.48
2585,162110.16
2586,188724.33
2587,192024.58
2588,145739.0
2589,144156.1
2590,199217.03
2591,244738.64
2592,222999.17
2593,227364.33
2594,186389.89
2595,226570.62
2596,331842.66
2597,183165.03
2598,285431.44
2599,307318.25
2600,186487.98
2601,146113.67
2602,72025.086
2603,78826.19
2604,78870.32
2605,76084.68
2606,141763.02
2607,180625.5
2608,172834.12
2609,173353.92
2610,126179.41
2611,141410.38
2612,153879.47
2613,139087.16
2614,126335.555
2615,146848.25
2616,152392.19
2617,160210.44
2618,192762.42
2619,204792.02
2620,186691.72
2621,186436.73
2622,206993.1
2623,268371.4
2624,275876.44
2625,369536.7
2626,170484.84
2627,158745.8
2628,460747.47
2629,565696.6
2630,362679.7
2631,482476.72
2632,455694.3
2633,347217.16
2634,376168.1
2635,148369.2
2636,186760.33
2637,171964.19
2638,262375.66
2639,202435.53
2640,149136.58
2641,95147.33
2642,167027.31
2643,108635.36
2644,119773.586
2645,103981.3
2646,86098.84
2647,103909.38
2648,130561.84
2649,164292.42
2650,135955.25
2651,145727.58
2652,443395.6
2653,270156.5
2654,226938.39
2655,394279.1
2656,299750.72
2657,311798.0
2658,296151.34
2659,323374.62
2660,290637.3
2661,356976.44
2662,328380.66
2663,272959.66
2664,278219.62
2665,305227.66
2666,291083.62
2667,164582.19
2668,183868.12
2669,165725.9
2670,296897.72
2671,190325.64
2672,194328.4
2673,194399.02
2674,218645.77
2675,158033.67
2676,191951.7
2677,206232.69
2678,275249.8
2679,279642.2
2680,285455.16
2681,453615.06
2682,316028.66
2683,596616.7
2684,309301.62
2685,361989.28
2686,285071.34
2687,311918.97
2688,230455.88
2689,220424.92
2690,471493.72
2691,191356.97
2692,147591.48
2693,188485.34
2694,154591.44
2695,201973.36
2696,201681.52
2697,201756.81
2698,191582.31
2699,166654.86
2700,163149.7
2701,133977.75
2702,104593.734
2703,131556.11
2704,140239.92
2705,124703.52
2706,139563.22
2707,133830.3
2708,136144.9
2709,123261.7
2710,125420.11
2711,293897.8
2712,359894.22
2713,156347.2
2714,147690.12
2715,170676.9
2716,151731.7
2717,202811.6
2718,258456.7
2719,156173.53
2720,168750.92
2721,135826.12
2722,158483.44
2723,130921.44
2724,141255.69
2725,129997.72
2726,147882.38
2727,177705.47
2728,176215.39
2729,164086.75
2730,140325.39
2731,118149.695
2732,111295.445
2733,163955.11
2734,144032.64
2735,126988.02
2736,155300.62
2737,127201.05
2738,148582.16
2739,159467.72
2740,140381.11
2741,134324.5
2742,151599.02
2743,141048.36
2744,154229.16
2745,139044.0
2746,145471.45
2747,157251.52
2748,138493.52
2749,140187.61
2750,133460.06
2751,143926.2
2752,247121.7
2753,164709.9
2754,190083.16
2755,119746.38
2756,84899.164
2757,70313.75
2758,79000.555
2759,156976.97
2760,123559.97
2761,134984.4
2762,153556.36
2763,191494.28
2764,137829.66
2765,271807.25
2766,135889.84
2767,98898.1
2768,131095.38
2769,121507.31
2770,147175.06
2771,117405.78
2772,127795.29
2773,173222.39
2774,124926.664
2775,131860.6
2776,117670.59
2777,148344.55
2778,135248.45
2779,128803.8
2780,104488.805
2781,104475.81
2782,108534.27
2783,118064.28
2784,122494.5
2785,121733.95
2786,59709.805
2787,114397.53
2788,78562.625
2789,191507.11
2790,99638.84
2791,118257.74
2792,59581.188
2793,196109.33
2794,85212.414
2795,130740.72
2796,97357.52
2797,180381.3
2798,131340.58
2799,137281.34
2800,74942.805
2801,97171.914
2802,149179.05
2803,111123.77
2804,145355.44
2805,88636.305
2806,80955.62
2807,170302.98
2808,147304.36
2809,137315.56
2810,131636.28
2811,157881.58
2812,138073.72
2813,161744.55
2814,158602.17
2815,90626.195
2816,238042.22
2817,181623.55
2818,135482.98
2819,166399.17
2820,135131.06
2821,94916.086
2822,220972.72
2823,237206.58
2824,157228.14
2825,148798.33
2826,132044.66
2827,129675.87
2828,234037.83
2829,187850.48
2830,206953.7
2831,189353.72
2832,219531.27
2833,271369.7
2834,218823.98
2835,214522.72
2836,187337.22
2837,167272.92
2838,165447.62
2839,193293.17
2840,183080.73
2841,203260.27
2842,217712.17
2843,158494.47
2844,169018.89
2845,126394.484
2846,216624.05
2847,196579.83
2848,219350.92
2849,212414.8
2850,250090.58
2851,248959.38
2852,206375.47
2853,241397.05
2854,142001.27
2855,190087.22
2856,215585.1
2857,193442.27
2858,178151.14
2859,133758.36
2860,129033.69
2861,113562.055
2862,178078.16
2863,125059.63
2864,260546.67
2865,156534.78
2866,132406.75
2867,95364.01
2868,102188.195
2869,96714.94
2870,133476.72
2871,89908.64
2872,43065.4
2873,128214.195
2874,131700.94
2875,103856.18
2876,133905.8
2877,140013.44
2878,167372.97
2879,144116.25
2880,93364.164
2881,181055.55
2882,170038.52
2883,165121.62
2884,182569.22
2885,196368.11
2886,203674.17
2887,79402.41
2888,116428.43
2889,60273.336
2890,69610.65
2891,133516.11
2892,47445.445
2893,137350.12
2894,48552.418
2895,357198.34
2896,270954.16
2897,197571.92
2898,156793.73
2899,222005.5
2900,161832.58
2901,263920.3
2902,171198.72
2903,345720.94
2904,322931.78
2905,123604.74
2906,200476.58
2907,133937.98
2908,136101.27
2909,148613.0
2910,79386.69
2911,69663.45
2912,156950.08
2913,79742.95
2914,70825.63
2915,81209.31
2916,73257.41
2917,139343.23
2918,130761.15
2919,216052.45
