Id,SalePrice
1950,174094.9
1951,248445.29
1952,228281.02
1953,163161.7
1954,217034.51
1955,132537.83
1956,255256.46
1957,171037.48
1958,293100.21
1959,144659.79
1960,119958.42
1961,114254.08
1962,90981.0
1963,101064.0
1964,107855.97
1965,146100.33
1966,145726.8
1967,264148.34
1968,382403.43
1969,353402.28
1970,416418.06
1971,426791.97
1972,345087.68
1973,272078.69
1974,296004.44
1975,464263.2
1976,273283.28
1977,347407.88
1978,387193.56
1979,360930.83
1980,202964.95
1981,351036.7
1982,224802.32
1983,224173.32
1984,174557.0
1985,190134.07
1986,190559.33
1987,191638.71
1988,183309.34
1989,205823.49
1990,219077.23
1991,212420.45
1992,208928.11
1993,180956.11
1994,249309.69
1995,189220.68
1996,259676.93
1997,309859.44
1998,327541.84
1999,243694.92
2000,309024.39
2001,269095.51
2002,218901.55
2003,260302.41
2004,251745.1
2005,226879.22
2006,221572.43
2007,263397.35
2008,216624.77
2009,190731.4
2010,206571.0
2011,163351.7
2012,182969.71
2013,183266.52
2014,187646.5
2015,203086.0
2016,187417.0
2017,204380.0
2018,125935.0
2019,129480.33
2020,116945.87
2021,112668.32
2022,178030.4
2023,155971.5
2024,227726.74
2025,400739.81
2026,171494.32
2027,153622.01
2028,153482.32
2029,173192.02
2030,267969.76
2031,236184.74
2032,239874.94
2033,248197.1
2034,170098.59
2035,209668.18
2036,190751.0
2037,190551.0
2038,360903.55
2039,223213.22
2040,381740.83
2041,301065.32
2042,224118.77
2043,161362.75
2044,175114.5
2045,212433.56
2046,131587.79
2047,150631.74
2048,133359.1
2049,133210.84
2050,182251.0
2051,126015.08
2052,134069.25
2053,144302.5
2054,86622.76
2055,143588.08
2056,146559.75
2057,126329.58
2058,209781.05
2059,114686.23
2060,156248.47
2061,166077.5
2062,135907.5
2063,120092.16
2064,134362.0
2065,114814.37
2066,171181.0
2067,151015.58
2068,138917.57
2069,88315.5
2070,112500.28
2071,89025.0
2072,134757.21
2073,139944.5
2074,169797.15
2075,145399.25
2076,117346.83
2077,140588.87
2078,132323.1
2079,124238.0
2080,126997.75
2081,124197.5
2082,122958.74
2083,144744.92
2084,117199.66
2085,135848.0
2086,138964.64
2087,124679.0
2088,108885.16
2089,91351.0
2090,140573.75
2091,135527.45
2092,136412.86
2093,137432.61
2094,137053.59
2095,141147.75
2096,90337.54
2097,109384.58
2098,140088.55
2099,54265.15
2100,145590.89
2101,126851.0
2102,154145.79
2103,111731.04
2104,129889.14
2105,136401.62
2106,74450.65
2107,237540.96
2108,118678.0
2109,133318.5
2110,128331.0
2111,157536.29
2112,136839.08
2113,118204.87
2114,119583.66
2115,146382.84
2116,121295.0
2117,142912.2
2118,121292.0
2119,111765.5
2120,115483.34
2121,104793.5
2122,101889.04
2123,101618.54
2124,184383.76
2125,124354.7
2126,140097.43
2127,149384.83
2128,135015.7
2129,102564.33
2130,147436.55
2131,155269.24
2132,119316.26
2133,118808.0
2134,119888.76
2135,103718.5
2136,90455.51
2137,107573.75
2138,135887.0
2139,154589.24
2140,140019.0
2141,144245.83333333334
2142,137140.0
2143,147897.01
2144,105845.18
2145,133488.5
2146,160726.5
2147,151794.08
2148,120905.87
2149,132227.0
2150,206388.65
2151,130219.95
2152,168681.95
2153,148879.0
2154,116316.14
2155,144076.23
2156,220775.62
2157,212643.0
2158,244104.09
2159,227730.71
2160,176739.14
2161,259226.92
2162,453198.08
2163,350727.54
2164,259096.77
2165,181231.5
2166,145078.5
2167,187738.4
2168,205439.0
2169,194490.15
2170,222156.45
2171,155055.0
2172,138426.1
2173,177567.65
2174,236065.5
2175,281521.35
2176,313409.58
2177,259597.23
2178,244815.0
2179,143314.69999999998
2180,183463.21
2181,193731.62
2182,212254.84
2183,196521.93
2184,136991.25
2185,146110.25
2186,137608.75
2187,149823.85
2188,153088.78
2189,221238.98
2190,90789.75
2191,94001.0
2192,101117.28
2193,112701.0
2194,119110.76
2195,109615.34
2196,128489.62
2197,112860.84
2198,157403.65
2199,157706.34
2200,132158.59
2201,134932.01
2202,190590.0
2203,153242.0
2204,181918.0
2205,124954.71
2206,127374.75
2207,225537.29
2208,227834.46
2209,178828.46
2210,113079.51666666666
2211,116174.0
2212,119219.55
2213,115168.52
2214,157473.0
2215,115010.5
2216,139804.35
2217,79602.05
2218,101860.19
2219,82643.26
2220,87002.05
2221,317609.2
2222,216017.59
2223,246240.45
2224,205816.93
2225,144965.69
2226,187177.08
2227,190550.56
2228,251957.69
2229,254503.61
2230,166766.42
2231,201310.68
2232,186483.85
2233,172438.7
2234,239230.0
2235,193338.65
2236,300353.86
2237,317550.37
2238,192152.07
2239,135612.0
2240,162443.0
2241,136067.42
2242,135109.44
2243,141445.06
2244,99743.0
2245,92419.0
2246,143460.75
2247,111735.0
2248,126829.0
2249,127648.41
2250,125753.5
2251,141741.61
2252,174580.5
2253,165643.54
2254,179714.0
2255,182375.5
2256,189464.15
2257,206939.64
2258,172694.28
2259,184894.65
2260,139990.58
2261,186177.35
2262,196596.0
2263,322455.57
2264,466391.33
2265,159762.47
2266,267621.51
2267,398031.19
2268,425275.66
2269,166431.0
2270,184368.05
2271,205404.93
2272,192569.0
2273,164573.5
2274,172103.85
2275,160920.4
2276,166433.37
2277,170193.5
2278,158958.97
2279,126999.43
2280,122270.23
2281,176427.28
2282,173764.75
2283,101604.0
2284,107178.85
2285,143265.9
2286,128589.6
2287,360512.18
2288,303550.49
2289,363716.0
2290,410315.91
2291,323785.25
2292,419637.45
2293,423066.38
2294,405329.49
2295,440727.85
2296,310500.13
2297,270899.25
2298,353700.68
2299,386255.96
2300,309938.6
2301,267676.27
2302,220021.11
2303,293529.54
2304,263650.35
2305,174615.56
2306,174141.83
2307,183233.46
2308,224166.15
2309,274324.03
2310,222611.24
2311,176344.69
2312,175000.41
2313,175665.42
2314,192878.88
2315,171584.48
2316,188486.27
2317,176086.18
2318,172382.04
2319,184198.8
2320,181431.39
2321,253770.18
2322,177861.23
2323,184012.87
2324,170608.36
2325,211756.8
2326,172117.29
2327,213640.79
2328,224806.55
2329,181241.4
2330,182040.0
2331,359295.09
2332,389947.1
2333,311060.81
2334,263642.39
2335,262306.32
2336,302355.36
2337,203568.71
2338,255409.73
2339,253672.1
2340,378119.48
2341,223474.26
2342,240060.66
2343,220574.57
2344,245560.63
2345,249655.87
2346,215020.05
2347,194038.25
2348,238685.52
2349,174856.77
2350,261902.31
2351,266280.01
2352,273158.87
2353,218267.04
2354,143983.37
2355,168413.28
2356,150493.5
2357,215107.63
2358,203944.77
2359,144171.48
2360,124579.83
2361,135471.12
2362,265744.44
2363,141909.0
2364,144862.0
2365,218357.76
2366,196720.72
2367,242103.87
2368,186400.37
2369,233044.83
2370,169746.82
2371,174577.0
2372,189974.57
2373,261762.18
2374,293037.02
2375,247513.66
2376,253186.3
2377,372203.13
2378,147039.25
2379,195503.5
2380,143685.5
2381,149873.0
2382,185581.78
2383,211509.28
2384,241020.39
2385,149975.5
2386,137843.5
2387,139676.5
2388,111168.59
2389,130831.08
2390,152104.0
2391,127077.5
2392,121747.74
2393,159595.6
2394,138129.0
2395,204180.0
2396,155490.4
2397,182257.0
2398,125727.0
2399,58418.72
2400,57169.05
2401,123515.0
2402,138821.0
2403,129858.9
2404,164082.5
2405,159572.37
2406,132139.08
2407,121562.04
2408,139429.5
2409,135685.0
2410,157752.37
2411,120545.58
2412,155617.37
2413,135859.25
2414,143389.0
2415,125083.82
2416,119946.58
2417,132747.0
2418,132284.0
2419,132728.08
2420,121934.93
2421,151878.5
2422,124772.0
2423,142652.6
2424,163945.64
2425,194025.04
2426,113300.1
2427,142193.38
2428,174001.0
2429,118232.99
2430,128062.16
2431,108014.09
2432,133662.25
2433,144660.0
2434,140485.0
2435,151233.5
2436,116212.99
2437,103200.58
2438,119832.07
2439,111137.5
2440,116371.0
2441,90817.76
2442,97658.0
2443,120624.75
2444,118022.26
2445,103764.64
2446,127372.56
2447,210260.75
2448,143296.5
2449,113558.5
2450,137577.75
2451,122097.5
2452,248659.09
2453,113298.46
2454,144204.29
2455,103751.54
2456,135887.55
2457,123309.87
2458,120259.54
2459,112257.0
2460,129795.0
2461,123872.12
2462,137004.61
2463,115932.76
2464,182307.84
2465,122334.78
2466,115582.59
2467,136802.48
2468,102595.54
2469,92862.56
2470,188582.72
2471,203392.46
2472,167495.24
2473,114021.08
2474,109600.74
2475,243641.54
2476,112056.38
2477,132622.87
2478,156878.44
2479,98325.77
2480,146909.0
2481,106282.54
2482,131013.68
2483,124379.0
2484,124182.1
2485,129847.0
2486,153416.5
2487,193920.74
2488,146650.9
2489,149033.5
2490,152921.35
2491,97570.68
2492,186175.28
2493,150545.65
2494,159871.32
2495,113697.63
2496,237086.42
2497,146861.37
2498,111731.83
2499,111855.6
2500,137992.35
2501,133250.75
2502,148946.89
2503,101590.86
2504,191731.8
2505,223396.36
2506,270462.1
2507,352102.27
2508,277092.54
2509,220475.57
2510,239009.16
2511,189311.99
2512,223942.79
2513,204118.73
2514,323105.63
2515,147986.33
2516,159344.93
2517,142802.0
2518,140852.5
2519,217563.47
2520,210706.0
2521,204531.05
2522,221420.44
2523,124340.6
2524,140331.5
2525,145550.0
2526,140994.6
2527,114687.5
2528,126915.1
2529,125863.66
2530,126844.0
2531,230797.3
2532,225691.57
2533,212885.81
2534,261595.83
2535,324642.03
2536,237426.38
2537,243225.42
2538,187405.1
2539,183665.3
2540,181224.74
2541,188822.67
2542,172705.63
2543,127278.2
2544,129262.68
2545,121597.04
2546,141627.75
2547,135798.87
2548,158813.2
2549,162090.68
2550,301832.9
2551,144099.04
2552,127071.52
2553,90429.36
2554,116353.0
2555,112313.5
2556,100558.8
2557,109281.75
2558,150493.53
2559,130367.74
2560,132631.0
2561,131475.42
2562,138977.0
2563,152973.27
2564,164470.0
2565,151114.0
2566,161374.17
2567,126445.26
2568,179319.74
2569,187258.48
2570,113920.18
2571,181207.67
2572,184405.35
2573,225038.28
2574,377942.71
2575,117549.76
2576,145363.83
2577,156341.96
2578,95825.5
2579,78121.31
2580,145791.34
2581,125934.75
2582,112063.0
2583,256648.8
2584,168004.0
2585,172186.61
2586,206427.05
2587,193356.34
2588,140981.5
2589,145196.87
2590,206236.25
2591,238448.08
2592,232947.96
2593,252506.64
2594,175774.55
2595,215390.32
2596,317865.69
2597,185941.14
2598,278091.54
2599,373688.07
2600,169035.11
2601,140886.8
2602,85284.0
2603,89772.0
2604,91751.75
2605,87022.75
2606,144952.5
2607,172005.75
2608,194012.4
2609,165483.48
2610,127116.4
2611,149380.59
2612,149538.0
2613,129750.5
2614,127180.08
2615,148689.65
2616,139041.5
2617,166907.74
2618,169681.0
2619,206722.3
2620,182923.17
2621,188521.2
2622,199138.4
2623,272093.3
2624,273137.05
2625,351568.84
2626,164292.87
2627,185583.0
2628,405627.88
2629,569133.2
2630,352369.5
2631,459229.61
2632,405401.08
2633,334621.58
2634,383449.35
2635,149734.6
2636,193515.78
2637,152726.9
2638,257290.07
2639,176389.05
2640,147740.5
2641,102716.5
2642,182096.4
2643,103378.65
2644,126954.5
2645,96622.0
2646,91218.0
2647,101369.66
2648,135127.5
2649,151121.0
2650,146491.3
2651,153200.5
2652,433550.06
2653,271621.51
2654,233792.64
2655,379830.31
2656,336193.33
2657,329754.3
2658,294643.0
2659,311806.12
2660,318264.34
2661,345720.94
2662,331195.0
2663,281532.65
2664,274553.25
2665,283781.18
2666,283293.73
2667,170709.16
2668,186074.39
2669,178947.42
2670,308832.47
2671,186919.63
2672,185648.88
2673,196346.9
2674,199023.73
2675,159212.64
2676,195086.45
2677,194001.84
2678,282160.71
2679,254844.86
2680,266115.0
2681,374755.51
2682,316209.21
2683,504392.99
2684,306119.32
2685,342784.7
2686,276487.18
2687,282734.73
2688,240056.2
2689,209212.35
2690,439302.38
2691,190812.0
2692,144268.85
2693,189673.23
2694,149139.2
2695,204646.94
2696,195936.73
2697,202528.8
2698,196914.3
2699,175928.22
2700,168705.75
2701,152489.93
2702,101541.59
2703,141118.16
2704,144636.25
2705,129755.0
2706,129854.5
2707,128862.34
2708,138173.0
2709,118273.66
2710,127784.6
2711,270087.55
2712,337515.7
2713,161422.79
2714,151838.22
2715,171221.41
2716,154445.36
2717,206919.25
2718,249671.15
2719,154807.55
2720,160749.19
2721,137282.5
2722,160003.39
2723,133663.12
2724,131684.6
2725,138890.0
2726,143188.5
2727,166346.01
2728,166328.5
2729,155566.24
2730,144815.75
2731,116749.16
2732,118951.0
2733,155229.42
2734,155439.73
2735,131961.0
2736,158178.0
2737,122332.32
2738,132170.94
2739,159481.37
2740,138871.5
2741,144411.0
2742,147950.9
2743,146885.0
2744,144119.75
2745,135171.75
2746,137263.0
2747,153101.5
2748,135091.5
2749,130921.33
2750,135414.0
2751,128625.33
2752,240118.8
2753,154359.8
2754,179994.04
2755,123727.0
2756,90607.61
2757,62363.72
2758,84404.87
2759,141920.62
2760,135844.61
2761,144477.0
2762,148053.87
2763,182242.5
2764,175117.0
2765,256378.62
2766,145373.39
2767,90631.83
2768,128325.08
2769,111213.27
2770,146327.95
2771,117143.49
2772,131657.5
2773,159278.12
2774,134800.42
2775,134713.5
2776,134766.79
2777,144863.79
2778,122058.42
2779,119867.58
2780,97469.5
2781,100488.0
2782,105818.82
2783,103765.51
2784,121688.25
2785,137793.71
2786,70488.05
2787,119624.86
2788,85199.0
2789,200830.11
2790,101103.61
2791,121816.58
2792,72562.37
2793,181120.34
2794,104185.22
2795,121753.8
2796,105372.83
2797,207292.99
2798,126036.99
2799,123848.12
2800,83188.15
2801,107924.26
2802,144457.0
2803,152199.55
2804,157366.0
2805,100208.0
2806,96305.66
2807,165728.79
2808,143820.25
2809,135194.53
2810,135124.0
2811,160535.84
2812,145207.1
2813,150115.84
2814,140087.07
2815,92259.83
2816,264092.28
2817,146388.7
2818,128907.43
2819,153993.85
2820,136030.75
2821,110832.51
2822,187215.64
2823,235862.43
2824,171431.4
2825,161670.4
2826,137681.0
2827,139579.74
2828,220401.49
2829,175056.22
2830,220536.24
2831,187073.62
2832,204513.08
2833,261402.75
2834,221468.85
2835,218812.09
2836,188994.6
2837,168199.32
2838,149240.0
2839,187439.0
2840,184223.6
2841,204798.26
2842,209022.26
2843,154909.22
2844,166329.0
2845,123190.0
2846,213562.66
2847,201663.2
2848,228174.76
2849,212729.21
2850,257859.45
2851,238628.6
2852,208192.77
2853,233830.38
2854,143511.0
2855,190952.0
2856,215388.78
2857,190597.25
2858,185181.57
2859,130942.14
2860,134079.7
2861,108449.67
2862,196527.78
2863,134811.33
2864,260564.98
2865,141758.52
2866,135109.0
2867,95206.45
2868,103785.83
2869,121793.09
2870,155689.5
2871,119328.91
2872,55706.38
2873,110533.88
2874,132890.39
2875,109744.58
2876,157077.84
2877,140865.8
2878,158441.0
2879,141719.5
2880,106330.04
2881,167339.37
2882,164254.37
2883,165799.0
2884,183038.9
2885,182279.72
2886,196708.77
2887,95973.5
2888,121543.52
2889,60767.55
2890,78466.22
2891,140394.87
2892,60709.76
2893,123842.0
2894,61064.27
2895,332949.71
2896,261878.22
2897,189255.24
2898,144771.48
2899,232583.22
2900,162288.9
2901,189668.82
2902,182555.39
2903,338567.46
2904,338356.18
2905,145445.11
2906,194555.51
2907,131345.88
2908,132611.5
2909,148426.49
2910,83654.5
2911,86072.5
2912,157300.9
2913,89123.66
2914,87671.5
2915,89995.25
2916,87414.5
2917,150292.75
2918,134015.9
2919,232482.47
